ID,GENDER,YR_CDE,TRM_CDE,Dept,CourseID,Delivery,CRS_TITLE,ATH_TEAM_MEMBR,Grade,HRS_ATTEMPTED,HRS_EARNED,Unnamed: 12,ENTRY_DTE,EXIT_DTE,EXIT_REASON,DEGREE_DESC,MAJOR_MINOR_DESC,career_gpa
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2011,SP,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2011,SP,IDS  ,152,EU,Ideas Matter: Engaging World Thought and Culture,N ,B,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2011,SP,PE   ,172,EU,Varsity Golf ,N ,A,1,1.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2011,SP,PHYS ,201,EU,Introduction To Mechanics ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2011,SP,PHYS ,201L ,EU,Introduction To Mechanics Lab (Lab) ,N ,A,1,1.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,BTH  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,COMM ,213,EU,Interpersonal Communication ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,EXSC ,310,EU,Kinesiology ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,EXSC ,407,EU,St:Biomechanics Of MusculoskeletalInjuries,N ,A,2,2.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,EXSC ,410,EU,Biomechanics ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,FA,PSY  ,390,OL,Biological Psychology ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,BTH  ,322,EU,Epistle To The Hebrews ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,CM   ,203,EU,Introduction To Missions ,N ,A,2,2.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,EXSC ,320,EU,Exercise Physiology And Neuromuscular Conditioning,N ,B+,4,4.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,EXSC ,420,EU,Exercise Science Testing And Prescription,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,EXSC ,495,EU,Internship ,N ,P,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2012,SP,PHL  ,210,EU,Ethics ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,FA,BUS  ,550,OL,Managerial Finance ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,FA,BUS  ,610,OL,Operations And Service Management ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,FA,BUS  ,665,OL,Strategy And Managerial Decision Making,N ,A-,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,FA,ECON ,555,OL,Managerial Economics ,N ,B,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SP,BUS  ,501,OL,Organizational Behavior ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SP,BUS  ,525,OL,Leadership Strategies ,N ,A-,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SP,BUS  ,625,OL,Business Ethics ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SP,BUS  ,635,OL,Corporate Sustainability ,N ,A-,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SU,ACTG ,545,OL,Managerial Accounting ,N ,B+,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SU,BUS  ,530,OL,Marketing Strategy ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SU,BUS  ,565,OL,Managerial Statistics ,N ,B,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
3445A452-E7AC-4BEC-950F-8BA2320AE451,M,2013,SU,BUS  ,615,OL,Human Resource Management ,N ,A,3,3.0,,8/19/2011,5/11/2013,,Bachelor of Science,Exercise Science,3.87
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2010,FA,MATH ,105,OL,Introduction To College Mathematics ,N ,C+,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2010,FA,WR   ,315,OL,Writing For The Social Sciences ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2010,SP,COMM ,213,OL,Interpersonal Communication ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2010,SP,MGMT ,308,OL,Consumer Behavior ,N ,C+,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2010,SU,BUS  ,110,OL,Small Business Management And Entrepreneurship,N ,B,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2010,SU,MGMT ,415,EU,Group and Organizational Behavior ,N ,B-,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2011,FA,BTH  ,312,OL,Biblical Themes And Perspectives Of the New Testament,N ,B-,4,4.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2011,FA,MGMT ,310,OL,Principles Of Management And Leadership,N ,B+,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2011,SP,ENG  ,230,OL,Introduction To Poetry and Drama ,N ,B,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2011,SP,MATH ,310,OL,Statistical Applications ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2011,SU,MKTG ,432,OL,Advertising And Promotion ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2011,SU,MKTG ,433,OL,Sales Strategy ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2012,FA,BTH  ,311,OL,Biblical Themes And Perspectives Of the Old Testament,N ,A-,4,4.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2012,FA,HIST ,240,OL,History Of The Pacific Northwest ,N ,B+,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2012,SP,HIST ,332,OL,History Of Christianity II ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
E1254FAD-FF8C-4090-9A09-6FDD4E5D13D7,M,2012,SP,PHL  ,210,OL,Ethics ,N ,C,3,3.0,,8/12/2011,5/10/2013,,Bachelor of Arts,Business Administration: General Business,2.54
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,FA,BTH  ,102,OL,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,FA,MGMT ,310,EU,Principles Of Management And Leadership,N ,A-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,FA,MGMT ,419,EU,Global Business Management ,N ,C-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SP,ECON ,310,EU,Managerial Economics ,N ,A-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SP,MATH ,108,OL,College Algebra ,N ,D,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SP,MGMT ,370,EU,Legal And Ethical Issues In Business and Management,N ,A,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SP,MGMT ,415,OL,Group and Organizational Behavior ,N ,A-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SU,ENG  ,230,OL,Introduction To Poetry and Drama ,N ,F,3,0.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SU,HIST ,332,OL,History Of Christianity II ,N ,B+,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SU,MATH ,310,OL,Statistical Applications ,N ,C-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2010,SU,MKTG ,330,EU,Marketing ,N ,C,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,FA,ACTG ,311,EU,Accounting Principles I ,N ,C,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,FA,ACTG ,312,EU,Accounting Principles II ,N ,C-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,FA,CIS  ,124,OL,Advanced Microsoft Office ,N ,C+,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,FA,MGMT ,360,EU,Management Of Information Systems ,N ,B+,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,SP,ENG  ,430,EU,Early British Literature: Beowulf To Shakespeare,N ,A-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,SP,MGMT ,410,EU,Operations Management ,N ,B-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,SP,MGMT ,450,OL,Managerial Finance ,N ,D+,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,SP,MGMT ,499,OL,Business Strategy And Policy ,N ,A-,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
96685BF1-891F-4A21-9E21-8EA3F14B5D81,M,2011,SU,MGMT ,450,OL,Managerial Finance ,N ,C+,3,3.0,,8/12/2011,8/24/2012,Graduated,Bachelor of Arts,Business Administration,2.68
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,BTH  ,101,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,BUS  ,100,EU,Introduction To Business ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,FYS  ,101,OL,First-Year Seminar ,N ,P,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,IDS  ,101,EU,Ideas Matter: Engaging American Thought and Culture,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,PE   ,121,EU,Varsity Softball ,N ,A,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,FA,WR   ,121,EU,English Composition ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,BIOL ,111,EU,Principles Of Living Organisms ,N ,B-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,BIOL ,111L ,EU,Principles Of Living Organisms Lab(LAB),N ,B-,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,IDS  ,102,EU,Ideas Matter: Engaging American Thought and Culture,N ,A-,2,2.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,IDS  ,111,EU,Appreciation Of American Literature ,N ,A,2,2.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,PE   ,122,EU,Varsity Softball ,N ,A,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2010,SP,PHL  ,210,EU,Ethics ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,FA,ACTG ,211,EU,Principles Of Accounting I ,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,FA,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,FA,ECON ,201,EU,Microeconomics ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,FA,IDS  ,201,EU,Ideas Matter: Engaging World Thought and Culture,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,FA,MATH ,105,OL,Introduction To College Mathematics ,N ,B,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,FA,PE   ,221,EU,Varsity Softball ,N ,A,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,ACTG ,212,EU,Principles Of Accounting II ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,CIS  ,123,EU,Software Applications: Spreadsheets and Databases,N ,A,2,2.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,COMM ,212,EU,Public Speaking ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,ECON ,202,EU,Macroeconomics ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,IDS  ,152,EU,Ideas Matter: Engaging World Thought and Culture,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2011,SP,PE   ,222,EU,Varsity Softball ,N ,A,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,ACTG ,341,,Intermediate Accounting IIntermediate Accounting I,N ,,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,BUS  ,310,EU,Principles Of Management and Leadership,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,BUS  ,415,EU,Group and Organizational Behavior ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,MKTG ,330,EU,Marketing ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,PE   ,321,EU,Varsity Softball ,N ,A,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,SOC  ,200,EU,Introduction To Sociology ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,FA,WR   ,123,EU,English Composition ,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,BTH  ,102,EU,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,BUS  ,307,IS,Special Topics: Advisory Board ,N ,P,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,BUS  ,370,EU,Legal and Ethical Issues In Businessand Management,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,BUS  ,419,EU,Global Business Management ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,CM   ,100,EU,Chapel ,N ,P,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,CM   ,240,EU,All Are Gifted All Are Called ,N ,A,2,2.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,MGMT ,450,OL,Managerial Finance ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2012,SP,WR   ,320,OL,Writing For The Discipline ,N ,A,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,BTH  ,213,EU,Christian Doctrine ,N ,A-,2,2.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,BUS  ,336,IS,Retail Administration ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,BUS  ,360,EU,Management Of Information Systems ,N ,A-,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,BUS  ,407,IS,Special Topics:Advisory Board/Accreditation,N ,P,1,1.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,BUS  ,495,EU,Internship ,N ,P,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,CM   ,100,EU,Chapel ,N ,N,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,FA,MATH ,315,EU,Applied Statistics ,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,BUS  ,120,OL,History Of Entrepreneurship ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,BUS  ,335,IS,Sales Strategy ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,BUS  ,410,EU,Operations Management ,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,BUS  ,495,EU,Internship ,N ,P,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,BUS  ,499,EU,Business Strategy and Policy ,N ,B+,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,CM   ,100,EU,Chapel ,N ,N,0,0.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
046D0962-F7E5-41A9-9710-1C7175067E09,F,2013,SP,MGMT ,315,OL,Human Resources Management ,N ,A,3,3.0,,8/19/2011,5/10/2014,Graduated,Bachelor of Arts,Business Administration,3.72
BB6D05DA-76A4-4056-9E72-7951B7E300A1,F,2010,FA,ACTG ,341,OL,Intermediate Accounting I ,N ,C,3,3.0,,8/12/2011,8/24/2012,,Bachelor of Arts,Interdisciplinary Studies,3.39
BB6D05DA-76A4-4056-9E72-7951B7E300A1,F,2010,FA,BTH  ,102,OL,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A,4,4.0,,8/12/2011,8/24/2012,,Bachelor of Arts,Interdisciplinary Studies,3.39
BB6D05DA-76A4-4056-9E72-7951B7E300A1,F,2010,FA,WR   ,315,OL,Writing For The Social Sciences ,N ,B,3,3.0,,8/12/2011,8/24/2012,,Bachelor of Arts,Interdisciplinary Studies,3.39
BB6D05DA-76A4-4056-9E72-7951B7E300A1,F,2010,SP,BTH  ,101,OL,Engaging With The Bible:How To Read the Bible in the 21st C.,N ,A-,4,4.0,,8/12/2011,8/24/2012,,Bachelor of Arts,Interdisciplinary Studies,3.39
